Years,1990.0,1991.0,1992.0,1993.0,1994.0,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0
"Aggregated, Table 36,ab\ab com.xlsx",6.2133464277708,5.96209769244228,5.38217907471637,5.59936630162236,5.58737097158284,6.60826429187385,6.02772186447583,5.90910208907781,5.7250133261899,5.40983091919636,6.18897898796059,5.55603652047235,6.55112406820332,7.01037453526356,6.91390826271086,6.20024073567001,5.92738355151827,6.06610979166951,6.2428919636799,6.23041247296733,5.95236506955669,6.17510233391661,6.22441519191894,6.22990383825642,6.48274221114458,5.66375063909889,6.15310752818106,7.35834249466379,7.93622976440008,8.20540245730497
"Aggregated, Table 35,ab\ab com.xlsx",0.662003217602332,0.654189272903343,0.608915641598745,0.583164022712837,0.555056556989239,0.593850790712441,0.466700024955518,0.690058296397849,0.68578617053419,0.666996083095112,0.71459970093408,0.599355832780722,0.593429081917248,0.664879940934444,0.69858407632,0.71704484564064,0.643228802914335,0.652081541635668,0.673160434038688,0.631269067344799,0.58976307525406,0.575854398390133,0.56076796009232,0.558561610409312,0.548900903196247,0.528585931787889,0.637698827232007,0.66793641796512,0.677692035998696,0.68796498908457
"Aggregated, Table 35,ab\ab com.xlsx",0.451575189993306,0.446697066587694,0.439908278159415,0.437194962003048,0.453350047537351,0.473831452525225,0.475064176597097,0.614811170491896,0.61572976984346,0.613630478712975,0.602224374992216,0.61348437791979,0.585760975704378,0.68826103623634,0.69754034814976,0.70398573658512,0.79816555024011,0.82063983706116,0.86322870820072,1.00030646714724,0.9995314069448,0.99212476726053,1.0055479025392,1.01568214953516,0.97406682050187,1.01477002762016,1.3951369410251,1.63039957497312,1.78209561317403,1.87372093186221
"Aggregated, Table 38,ab\ab com.xlsx",15.062106049124,14.6288383059405,13.3683757376447,14.1285926249457,14.1791244774963,16.8158985240826,15.4231145261297,15.2389086080048,14.9612224595242,14.1368413190068,16.2297407681698,14.6555915122302,17.6171166687029,19.1358991252784,19.373721586618,17.5805626387159,16.9461371911333,17.3458618780518,18.0260071174294,18.1280345861407,17.522812782195,18.3022810431542,18.4913112369078,18.5716420502672,19.4151189602489,16.9998682532069,18.4422655936748,22.2172837754661,23.9289559301534,24.5830462312644
"Aggregated, Table 37,ab\ab com.xlsx",1.69934462741865,1.69967167477831,1.60156010875396,1.55803903227285,1.49150537091322,1.60010341989656,1.264440878035,1.88438929133073,1.89773983802857,1.84564693021597,1.98494729718584,1.6748548596218,1.69098097645863,1.92260794765244,2.07365821295304,2.15343329274928,1.94790978343764,1.97509368132534,2.05887846252648,1.94548135142425,1.83875149104591,1.807610890386,1.7643451425568,1.76348286531544,1.74103077955968,1.68030544326036,2.02426137310151,2.1358821652646,2.16407895616778,2.18289753714286
"Aggregated, Table 37,ab\ab com.xlsx",1.15529011286558,1.15686510503507,1.15325795790294,1.16445898408567,1.2143363895618,1.27259026974748,1.28308054694965,1.67345234729306,1.69831278136897,1.69249809918728,1.6674297557108,1.70871270470516,1.66343500524654,1.9836030757098,2.0636129111528,2.10714040184096,2.40908518951276,2.47737922398399,2.63141555589976,3.072426256242,3.10583036241009,3.1038046225515,3.1531087103952,3.19590459659096,3.07919419837056,3.2149638053337,4.41370833314336,5.1960346957741,4.65073283752089,4.85871687769179
"Aggregated, Table 40,ab\ab com.xlsx",6.21508914441738,5.91959431762783,5.30045724949663,5.45594065429356,5.42437405152702,6.40445193556114,5.81937246543884,5.67425435044238,5.44863778586988,5.12702511291013,5.78872484115932,5.17141210440136,6.01960406478674,6.38921546313636,6.17550500460059,5.47972145298286,5.19441763451328,5.31496567213502,5.42621660224238,5.36544833721325,5.33609893874603,5.50655754256525,5.53247953799744,5.52030498806099,5.72538602598826,4.99082885389753,5.42767202950729,6.44987012232696,6.97606046407076,7.26066423523264
"Aggregated, Table 39,ab\ab com.xlsx",0.263717595291755,0.258617883304319,0.238757567346361,0.226269861547634,0.214552799036939,0.229160437715241,0.17939715947697,0.263734224074314,0.259742953761627,0.251515756494047,0.268674733640553,0.224435764348695,0.219180123718304,0.243457036184671,0.25116426967344,0.255464132537712,0.22763751053544,0.231083721645375,0.236705117176521,0.219803298150529,0.214103825723946,0.2079511115412,0.201844533554668,0.20043121297465,0.196314559161901,0.188623889806671,0.227796608639809,0.237092948389596,0.241235339234136,0.246521809863924
"Aggregated, Table 42,ab\ab com.xlsx",2.01691611973346,1.95935156311846,1.79642503049424,1.89323142255848,1.89933088260748,2.25383200027126,2.06890805647078,2.04860274202714,1.98895663231947,1.95372732819628,2.24038667346363,2.01806215381111,2.39869220573448,2.54158396997769,2.50144466804511,2.26439152496276,2.17353218409226,2.19562358151198,2.2655533421483,2.36239524352565,2.30037849301669,2.40852801627387,2.47171034569808,2.4931540932497,2.59957347532419,2.29953000271317,2.51113091613786,3.01940347690162,3.20831613867776,3.27674884631381
"Aggregated, Table 41,ab\ab com.xlsx",0.214968826256693,0.215067486320202,0.20329856337463,0.197204481696531,0.188717168451373,0.202574938232516,0.160212042921884,0.239318694529612,0.238371135627208,0.240958607046487,0.25915511592,0.21823759666338,0.2180531135366,0.241655497561801,0.25334367709399,0.26226820872283,0.2363766877889,0.23649933076238,0.24480477699924,0.239763886150751,0.22818302920881,0.2248620975072,0.222934990042392,0.223787016352845,0.220360279781041,0.214855552396176,0.260547249870701,0.2743925403984,0.274278225134508,0.27504618828851
