Years,1990.0,1991.0,1992.0,1993.0,1994.0,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0
"After 1961 before 1977, Table 15,ab\ab res.xlsx",338.416,337.444,336.079,334.98,333.555,332.513,331.47,330.103,328.874,327.579,323.937,322.768,321.6,320.432,319.265,318.101,316.935,315.775,314.624,313.481,312.336,311.192,310.049,308.91,307.771,306.642,305.517,304.679,303.528,302.561
"After 1978 before 1983, Table 15,ab\ab res.xlsx",276.816,276.178,275.286,274.563,273.624,272.936,272.24,271.331,270.511,269.657,277.549,276.747,275.946,275.144,274.343,273.543,272.742,271.944,271.15,270.362,269.573,268.784,267.995,267.208,266.42,265.638,264.859,264.287,263.488,262.809
"After 1984 before 1995, Table 15,ab\ab res.xlsx",118.978,146.421,163.558,190.718,209.611,234.267,233.916,233.451,233.037,232.581,230.026,229.61,229.194,228.778,228.361,227.944,227.526,227.109,226.694,226.282,225.868,225.454,225.039,224.625,224.21,223.798,223.387,223.077,222.661,222.307
"After 1996 before 2000, Table 15,ab\ab res.xlsx",0.0,0.0,0.0,0.0,0.0,0.0,29.108,50.494,82.287,106.302,132.647,132.551,132.455,132.358,132.262,132.165,132.068,131.971,131.875,131.779,131.682,131.586,131.489,131.392,131.295,131.198,131.102,131.029,130.932,130.848
"After 2001 before 2005, Table 15,ab\ab res.xlsx",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.843,67.742,107.146,146.044,186.404,186.37,186.336,186.302,186.268,186.234,186.2,186.165,186.131,186.097,186.063,186.029,186.003,185.968,185.938
"After 2006 before 2010, Table 15,ab\ab res.xlsx",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.188,86.987,129.364,160.566,193.441,193.433,193.426,193.419,193.412,193.405,193.398,193.393,193.385,193.379
"After 2011 before 2015, Table 15,ab\ab res.xlsx",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.34,56.663,92.498,130.594,173.586,173.586,173.586,173.586,173.586
"After 2016 before 2019, Table 15,ab\ab res.xlsx",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.366,93.057,121.033,162.74
"Before 1946, Table 7,ab\ab res.xlsx",16.568025,15.756008,15.046015,15.108913,16.307183,16.471191,17.711152,15.208477,14.567199,13.890608,14.937917,12.422535,13.854858,13.592501,13.028195,11.360716,11.317709,13.1706,12.606221,12.345112,11.252122,11.735954,11.311671,11.239026,10.993276,9.991976,9.622686,10.384505,10.920259,10.315485
"After 1946 before 1960, Table 7,ab\ab res.xlsx",14.150525,13.488688,12.993151,13.127583,14.296218,14.510008,15.688159,13.559147,13.044851,12.507716,13.696882,11.4501,12.841548,12.675828,12.254023,10.774561,10.819826,12.699974,12.264281,12.111998,11.134381,11.712231,11.300394,11.23698,11.004604,10.012566,9.745854,10.61099,11.275911,10.748373
"After 1961 before 1977, Table 7,ab\ab res.xlsx",39.101813,37.359092,36.093154,36.559165,39.955196,40.660859,44.056193,38.2264,36.732482,35.193707,38.649005,32.282271,36.176964,35.693953,34.555467,30.42383,30.582451,35.941883,34.6978,34.245815,31.462183,33.070877,32.021271,31.949833,31.403817,28.677402,28.025233,30.61574,32.640178,31.205213
"After 1978 before 1983, Table 7,ab\ab res.xlsx",26.071901,26.913297,25.989427,26.314347,28.758201,29.255592,31.681012,27.491506,26.395486,25.270375,28.991257,24.198176,27.09907,26.730563,25.844989,22.721765,22.795297,26.748289,25.813973,25.457096,23.367329,24.535552,23.732192,23.648823,23.223595,21.186585,20.747879,22.715022,24.232321,23.188367
"After 1984 before 1995, Table 7,ab\ab res.xlsx",10.641938,12.419285,13.415282,15.689094,18.884724,21.428775,27.207316,23.629513,22.715027,21.774487,23.186793,19.387189,21.753861,21.507076,20.827678,18.335889,18.417022,21.643939,20.917871,20.651027,18.978562,19.948069,19.84378,20.3248,20.511291,19.227674,18.826241,20.602864,21.997093,21.061372
"After 1996 before 2000, Table 7,ab\ab res.xlsx",0.0,0.0,0.0,0.0,0.0,0.0,2.542702,3.834493,5.996856,7.337072,9.83802,8.246798,9.278939,9.205031,8.940573,7.890852,7.939987,9.354794,9.060806,8.958235,8.244941,8.676603,8.889559,9.357649,9.694917,9.316784,9.135413,10.0137,10.700148,10.255607
"After 2001 before 2005, Table 7,ab\ab res.xlsx",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.877909,4.568249,7.150533,9.423656,10.671755,10.749193,12.683314,12.300967,12.172786,11.213047,11.80863,11.866169,12.266423,12.500445,11.828591,11.614204,12.751335,13.631988,13.076096
"After 2006 before 2010, Table 7,ab\ab res.xlsx",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.288822,5.633154,7.925765,9.557343,10.606314,11.172456,10.945283,11.034603,10.980997,10.152746,9.982258,10.980036,11.737723,11.264776
"After 2011 before 2015, Table 7,ab\ab res.xlsx",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.592459,3.201583,5.205145,7.246522,8.780827,8.638719,9.512907,10.168253,9.761386
"After 2016 before 2019, Table 7,ab\ab res.xlsx",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.579035,4.559482,6.487811,8.521749
"Electricity, Table 10,can\agr.xlsx",5.951,5.842,5.798,5.679,6.048,5.929,6.51,6.527,6.151,6.264,6.574,6.649,6.683,6.941,7.337,7.862,7.662,6.699,6.705,7.478,6.965,7.41,7.293,8.21,6.318,6.714,8.218,8.218
"Natural Gas, Table 10,can\agr.xlsx",7.479,7.183,8.343,10.756,6.579,6.155,7.515,6.898,6.222,6.303,6.358,4.965,5.272,4.851,4.677,4.385,4.167,4.951,5.569,4.612,3.513,3.779,3.557,3.708,3.83,4.047,4.411,4.411
"Gasoline, Table 10,can\agr.xlsx",17.351,14.562,12.437,11.243,9.726,10.784,12.47,12.711,13.864,13.902,12.928,11.341,13.238,15.313,13.369,13.833,14.184,11.819,12.288,9.629,13.041,16.615,16.541,16.902,16.972,15.005,17.441,17.441
"Diesel, Table 10,can\agr.xlsx",20.212,17.772,18.017,21.094,21.545,23.837,25.736,27.828,31.274,31.689,34.641,29.096,21.306,24.832,25.55,25.958,29.203,29.462,31.721,20.085,24.413,28.698,28.573,29.137,35.818,35.845,34.206,34.206
"Light Fuel Oil, Table 10,can\agr.xlsx",0.116,0.137,0.189,0.113,0.206,0.098,0.118,0.183,0.172,0.186,0.361,0.282,0.229,0.202,0.223,0.016,0.14,0.078,0.082,0.017,0.012,0.035,0.026,0.038,0.024,0.019,0.015,0.015
"Kerosene, Table 10,can\agr.xlsx",0.027,0.042,0.05,0.1,0.09,0.041,0.03,0.069,0.066,0.041,0.032,0.035,0.03,0.02,0.01,0.014,0.015,0.015,0.019,0,0,0,0,0,0,0.001,0.001,0.001
"Heavy Fuel Oil, Table 10,can\agr.xlsx",0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0.049,0.036,0.043,0.043,0.034,0,0,0,0,0,0,0,0,0
"Propane, Table 10,can\agr.xlsx",1.253,1.321,2.007,0.279,0.203,0.294,0.222,0.276,0.164,0.271,0.245,0.268,0.332,0.243,0.275,0.22,0.225,0.238,0.258,0.238,0.297,0.344,0.436,0.371,0.342,0.327,0.285,0.285
"Steam, Table 10,can\agr.xlsx",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AGR_GDP, Table 10,can\agr.xlsx",1985,2158,1873,2422,2447,2770,2560,2540,2720,3019,2725,2286,1551,2242,2481,2649,2607,2555,3298,2122,2541,3142,3093,3713,2947,3069,3230,3230
"EI, Table 10,can\agr.xlsx",26.392503,21.714561,25.007882,20.337343,18.143475,17.020318,20.54666,21.454317,21.294035,19.427374,22.437486,23.024445,30.354581,23.372041,20.757154,19.752946,21.344556,20.863723,17.183255,19.823217,18.982973,18.102488,18.245431,15.718864,21.482141,20.190598,19.995501,19.995501
"Electricity, Table 36,ab\ab com.xlsx",0.226915472655039,0.278234565917551,0.180911835862754,0.252082962235984,0.210010679760134,0.211089568972483,0.320895715624609,0.30871004233153,0.366652103579747,0.40959700064501,0.277222804970878,0.26091755169255,0.090387295714036,0.175474761813763,0.15521887873307,0.182804024502963,0.209637007407768,0.189149061447567,0.240251945877573,0.343997057266093,0.308888411807737,0.279119068759133,0.120799596355072,0.156889868076573,0.122407552119468,0.075139053905076,0.089754678325202,0.152261655767957,0.075767224874015,0.071336567113602
"Natural Gas, Table 36,ab\ab com.xlsx",5.82333933787875,5.46309616322301,5.02779966649278,5.08364495780762,4.80259487019876,5.40815299678677,5.05911192719951,4.75656296283295,4.73419220097508,4.2236341689305,5.32890775332857,4.71576405689668,5.967725008615,6.42053738246897,6.32506681609967,5.75692204118179,5.4526637866672,5.59171345550864,5.65672277668301,5.57753853192634,5.18531169172042,5.35524828574645,5.30208875091377,5.41614092634925,5.70809632233232,5.08668867487752,5.69094252276248,6.95975708440907,7.56758369858229,7.67178635390514
"Light Fuel Oil, Table 36,ab\ab com.xlsx",0.020995815203163,0.021455947387939,0.020875610236808,0.022778608592422,0.019309693495898,0.013078660888156,0.015161587408491,0.017520287904631,0.02096095490408,0.014747855773721,0.013747566671063,0.014393999584311,0.007437189855753,0.007383587166755,0.007462020817558,0.010473770117147,0.010004108911709,0.012954171000996,0.009781637928287,0.004778383098659,0.009953663885024,0.020071986231209,0.011031332567713,0.012219228840832,0.006261900569256,0.001771393870265,0.002227018013297,0.001742462782587,0.003464840685055,0.003862993676282
"Heavy Fuel Oil, Table 36,ab\ab com.xlsx",0.014473447832963,0.012665087739656,0.009560191476221,0.007855181409942,0.008870176016628,0.025975176155577,0.017535821936445,0.023849055929324,0.085658248115508,0.099416000568733,0.053952435712596,0.046270596158333,0.039644388924433,0.036528491500024,0.037009044772775,0.0274370158013,0.041787844414878,0.03252423027413,0.014578058423255,0.029051901995026,0.05057591666515,0.050158956982506,0.152655255952637,0.118055413304438,0.153124891547273,0.065400868971004,0.019950028553332,0.043575310360127,0.010080137248173,0.01007461575587
"Steam, Table 36,ab\ab com.xlsx",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Other, Table 36,ab\ab com.xlsx",0.127622354200887,0.186645928174119,0.143031770647811,0.233004591576399,0.546585552111418,0.949967889070863,0.61501681230678,0.802459740079372,0.517549818615482,0.662435893278399,0.51514842727748,0.518690316140476,0.445930185094104,0.370450312314042,0.389151502287787,0.222603884066818,0.213290804116716,0.239768873438178,0.321557544767776,0.275046598681208,0.397635385478353,0.47050403619731,0.63784025612975,0.526598401685318,0.492851544576265,0.434750647475031,0.350233280526745,0.201005981344056,0.279333863010543,0.448341926854074
"Aggregated, Table 36,ab\ab com.xlsx",6.2133464277708,5.96209769244228,5.38217907471637,5.59936630162236,5.58737097158284,6.60826429187385,6.02772186447583,5.90910208907781,5.7250133261899,5.40983091919636,6.18897898796059,5.55603652047235,6.55112406820332,7.01037453526356,6.91390826271086,6.20024073567001,5.92738355151827,6.06610979166951,6.2428919636799,6.23041247296733,5.95236506955669,6.17510233391661,6.22441519191894,6.22990383825642,6.48274221114458,5.66375063909889,6.15310752818106,7.35834249466379,7.93622976440008,8.20540245730497
"Electricity, Table 35,ab\ab com.xlsx",0.006620025549374,0.013083785366465,0.012178324998287,0.011663280466009,0.011101131117564,0.01187702769127,0.018668000979584,0.024152016221859,0.034289308560699,0.036684784570258,0.031442418283486,0.030567178038964,0.01643798555267,0.000997319911402,0.017464619355137,0.01792612112309,0.016080736169659,0.01630205484293,0.016829010867796,0.01578172668362,0.014744091640172,0.014396374356113,0.014019213007488,0.013964054224273,0.013722534106825,0.013214638251564,0.015942486623271,0.016698935447153,0.016895633670984,0.017151750082036
"Natural Gas, Table 35,ab\ab com.xlsx",0.63875716523859,0.616877375799263,0.57709989906295,0.54402705526135,0.486827284999594,0.493364175189841,0.397841096061215,0.567306365568906,0.576666827941884,0.534494437614946,0.613992529948714,0.503877157760548,0.52893478349507,0.622237108437178,0.630558162687907,0.659863623965143,0.597435845656724,0.608296874492105,0.625775564846689,0.591881954426491,0.553168924536887,0.537110572399169,0.515255453186934,0.535178550694731,0.527128519473764,0.507842538977531,0.615155467158504,0.647947214353374,0.655651073260858,0.662713048770216
"Light Fuel Oil, Table 35,ab\ab com.xlsx",0.002263840316771,0.002355040832087,0.002362842480201,0.002374131232656,0.001919301098262,0.001171610118279,0.001174626962114,0.002047483846029,0.002512891535112,0.001819327246812,0.001640953162486,0.001653093282426,0.000752744025278,0.000772059390178,0.000785909039373,0.001905032026541,0.001214237328611,0.001237164927646,0.001245992379099,0.001089019177348,0.000282830318434,0.000518829299759,0.000280193336461,0.000477169182904,0.000228534322319,6.9892244044e-05,9.5135702747e-05,7.8385006798e-05,0.000273879822883,0.00030444878393
"Heavy Fuel Oil, Table 35,ab\ab com.xlsx",0.001560574940034,0.001389485554484,0.001082367302135,0.000818132962685,0.000881912690217,0.002327489941441,0.001359118511383,0.002786640452354,0.010269846056892,0.012266482032392,0.005975370402502,0.00519646682098,0.004102622657308,0.004890378478158,0.006830957700124,0.006743464480011,0.0040583207089,0.002829542881595,0.001731607665312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Steam, Table 35,ab\ab com.xlsx",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Other, Table 35,ab\ab com.xlsx",0.012801611557562,0.020483585351043,0.016192207755173,0.024281422790138,0.054326927083602,0.085110487771609,0.047657182441222,0.093765790308701,0.062047296439603,0.081731051630705,0.061548429136892,0.058061936877804,0.043200946186923,0.035983074717529,0.042944427537459,0.030606604045854,0.024439663050441,0.023415904491392,0.027578258279791,0.02251636705734,0.021567228758567,0.023828622335091,0.031213100561437,0.008941836307404,0.007821315293339,0.007458862314749,0.006505737747485,0.003211883157796,0.00487144924397,0.007795741448388
"Aggregated, Table 35,ab\ab com.xlsx",0.662003217602332,0.654189272903343,0.608915641598745,0.583164022712837,0.555056556989239,0.593850790712441,0.466700024955518,0.690058296397849,0.68578617053419,0.666996083095112,0.71459970093408,0.599355832780722,0.593429081917248,0.664879940934444,0.69858407632,0.71704484564064,0.643228802914335,0.652081541635668,0.673160434038688,0.631269067344799,0.58976307525406,0.575854398390133,0.56076796009232,0.558561610409312,0.548900903196247,0.528585931787889,0.637698827232007,0.66793641796512,0.677692035998696,0.68796498908457
"Electricity, Table 35,ab\ab com.xlsx",0.574147599240875,0.564544659194849,0.559106355121628,0.557973783973186,0.569842143377741,0.583766821784106,0.588655762659546,0.550359929582413,0.581398851469179,0.576868118420618,0.539343681615104,0.513931557065478,0.570496778237916,0.62673742752208,0.535619613738624,0.556116686122272,0.560409762002972,0.530613900983172,0.615891237923096,0.68521383912465,0.55268738017202,0.562641582799683,0.5151941707628,0.504511619901888,0.470292891222771,0.450455383843584,0.391442919529739,0.446235282358256,0.369338650737539,0.374937356979136
"Electricity, Table 35,ab\ab com.xlsx",1.25706662204507,1.2808348607804,1.26901962612986,1.26619928913156,1.30058807808853,1.35652450774149,1.28523597253682,1.21437599561879,1.20859314108458,1.2009967797815,1.01554617961656,1.00211175071769,0.98484561488205,1.09641775934278,0.98739469873536,0.98103003864096,1.06537227014945,1.07426227568196,1.06176444423288,1.21123536428169,1.2299839894226,1.22095977434883,1.3230524372672,1.33528722650656,1.34783084194809,1.33371128913376,1.29387261283574,1.30972068035264,1.25996864492042,1.2986457290857
"Electricity, Table 35,ab\ab com.xlsx",0.421047803999378,0.418045916736759,0.411969703413511,0.409423026431729,0.421624611210687,0.439196742502894,0.444516124849374,0.57203260924907,0.575319425048633,0.572817301943296,0.563026794872723,0.573553906729747,0.547634965317731,0.629698969446099,0.647954297420838,0.653941502528494,0.741426355770191,0.762303012963993,0.801864369020855,0.929197681317144,0.928477717819315,0.921597593930281,0.934066518791396,0.943480352571154,0.904823332432854,0.942633071681496,1.29596084269358,1.5144993620174,1.65541178410243,1.74052373385265
"Natural Gas, Table 35,ab\ab com.xlsx",0.01445109671561,0.013373996087924,0.013074025877207,0.012714913172823,0.013233892900555,0.013961454374716,0.013640489044049,0.017888303902818,0.01834848673737,0.016581672550093,0.015878848287939,0.016175992280735,0.015340432102087,0.025335201214391,0.022503863956249,0.022691092129253,0.026055751222263,0.026632969773197,0.028076354036866,0.033021386869791,0.033111672826016,0.03257559723792,0.032063843624284,0.037568126510047,0.035998572871711,0.037891667615841,0.051869788713155,0.064553427099753,0.065459867636417,0.06886800348621
"Light Fuel Oil, Table 35,ab\ab com.xlsx",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Heavy Fuel Oil, Table 35,ab\ab com.xlsx",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Other, Table 35,ab\ab com.xlsx",0.016076289278317,0.015277153763011,0.014864548868698,0.015057022398497,0.018491543426109,0.020673255647615,0.016907562703674,0.024890257340008,0.022061858057457,0.024231504219585,0.023318731831554,0.023754478909309,0.022785578284559,0.03322686557585,0.027082186772673,0.027353141927374,0.030683443247656,0.031703854323969,0.033287985142999,0.038087398960305,0.037942016299469,0.037951576092329,0.03941754012352,0.034633670453959,0.033244915197306,0.034245288322823,0.04730630961836,0.051346785855961,0.061223961435191,0.064329194523359
"Aggregated, Table 35,ab\ab com.xlsx",0.451575189993306,0.446697066587694,0.439908278159415,0.437194962003048,0.453350047537351,0.473831452525225,0.475064176597097,0.614811170491896,0.61572976984346,0.613630478712975,0.602224374992216,0.61348437791979,0.585760975704378,0.68826103623634,0.69754034814976,0.70398573658512,0.79816555024011,0.82063983706116,0.86322870820072,1.00030646714724,0.9995314069448,0.99212476726053,1.0055479025392,1.01568214953516,0.97406682050187,1.01477002762016,1.3951369410251,1.63039957497312,1.78209561317403,1.87372093186221
"Electricity, Table 36,ab\ab com.xlsx",0.247024891981298,0.117435593504807,0.095885781835318,0.076680011249505,0.13502828439636,0.074634647163126,0.099334279439158,0.123994925137313,0.153341281614572,0.121020339533805,0.132628678455832,0.111767893133595,0.186573646792723,0.142466848130424,0.134375801608133,0.069902867762788,0.105333489858022,0.106202952004279,0.111026826619178,0.157092440049771,0.143946353900068,0.314401085928573,0.269898794811223,0.065229366176451,0.105136267284234,0.138589195722154,0.05209342061571,0.184028511930957,0.145054918078915,0.064240282694435
"Natural Gas, Table 36,ab\ab com.xlsx",0.009955951851787,0.005282652328387,0.004816594668095,0.004013195967712,0.007351795421402,0.004221317500368,0.005828655678909,0.007538719297131,0.009648852977819,0.007872929783143,0.008911209826358,0.007748613686679,0.013334471194073,0.01409614949083,0.013295594113827,0.006916425026262,0.010422050034196,0.010508077545516,0.010985367936852,0.015543254784394,0.014242536771626,0.031107901701251,0.004255839743667,0.00645401304852,0.01040253769255,0.013712506113086,0.005154298316845,0.018207832118128,0.014392878389453,0.006374155311453
"Electricity, Table 38,ab\ab com.xlsx",0.550077957675305,0.682687316762849,0.449352829704548,0.636067956491765,0.53294610024417,0.537154782943325,0.821074940798232,0.796128421974456,0.958174832854034,1.07034912723664,0.726978435127124,0.688242606377278,0.243067222874232,0.478985441392568,0.434944640179888,0.518334326100389,0.599343278023692,0.540866157539435,0.693714277222991,1.00089529845852,0.9093181865439,0.827276272471589,0.358867920056891,0.467696219216,0.3665975151606,0.225531471713969,0.26901522659357,0.459728589253933,0.228449860800796,0.213721403241124
"Natural Gas, Table 38,ab\ab com.xlsx",14.116668962016,13.4044684512467,12.488160305001,12.8272995174315,12.1875906979991,13.7620028467251,12.9447350770376,12.2666400387311,12.3719018016803,11.0371002213458,13.9743229993599,12.4391392013492,16.0482547161314,17.5258475938741,17.7237068898894,16.3235482082073,15.5889335965645,15.9893395589535,16.3334758357259,16.2284297951365,15.2647300576459,15.8723295391018,15.7512907278649,16.1457757919603,17.0951374472554,15.2678044688343,17.057051742138,21.0138218307671,22.8174312232519,22.984354465945
"Light Fuel Oil, Table 38,ab\ab com.xlsx",0.050897080800839,0.052645159678748,0.051851303630767,0.057476089976855,0.049002392913081,0.033280968286418,0.038793909914324,0.045182848788159,0.054777428700362,0.038538745477034,0.036051090769336,0.037968177019279,0.019999902308677,0.020154640596589,0.020909608328566,0.02969800358697,0.028601321412621,0.037042069570934,0.028243941420298,0.013903203753229,0.029301997897645,0.059491019457309,0.032771561275709,0.036426107056212,0.018753721883364,0.005316876454827,0.006674880537195,0.005261074778321,0.010447028692338,0.011573369207572
"Heavy Fuel Oil, Table 38,ab\ab com.xlsx",0.035085860524723,0.031075559346978,0.023745815589514,0.019820574714672,0.022509930075654,0.066098434790884,0.044868856944037,0.061504028567373,0.22385137510276,0.259791525022237,0.141482795002237,0.122051565684497,0.106610685077854,0.099710154575467,0.103704432047714,0.077796684915665,0.119469667893329,0.093002076355388,0.042093341743657,0.084529537401266,0.148887426872377,0.148665281623445,0.45350378513227,0.351928847524555,0.458592658528777,0.196302102087109,0.059794782310704,0.131568357490432,0.030393167428624,0.030183131927709
"Steam, Table 38,ab\ab com.xlsx",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Other, Table 38,ab\ab com.xlsx",0.309376188107107,0.457961818905201,0.355265483718846,0.58792848633085,1.38707535626426,2.41736149133691,1.57364174143551,2.06945326994363,1.35251702118672,1.73106169992506,1.35090544791119,1.36818996179998,1.19918414231065,1.01120129483964,1.09045601617249,0.631185415905507,0.609789327239198,0.685612015632523,0.928479721316586,0.800276751391167,1.17057511323512,1.39451893050002,1.89487724257803,1.56981508451014,1.47603761742072,1.30491333411666,1.04972896209529,0.606903923176384,0.842234649979806,1.34321386094301
"Aggregated, Table 38,ab\ab com.xlsx",15.062106049124,14.6288383059405,13.3683757376447,14.1285926249457,14.1791244774963,16.8158985240826,15.4231145261297,15.2389086080048,14.9612224595242,14.1368413190068,16.2297407681698,14.6555915122302,17.6171166687029,19.1358991252784,19.373721586618,17.5805626387159,16.9461371911333,17.3458618780518,18.0260071174294,18.1280345861407,17.522812782195,18.3022810431542,18.4913112369078,18.5716420502672,19.4151189602489,16.9998682532069,18.4422655936748,22.2172837754661,23.9289559301534,24.5830462312644
"Electricity, Table 37,ab\ab com.xlsx",0.016993429263754,0.033993433257573,0.032031234174718,0.031160780676855,0.029830107358555,0.032002100400014,0.050577635070906,0.065953559242881,0.094886991995486,0.101510581161953,0.087337768413858,0.08541768325831,0.046840173001064,0.002883911921479,0.05184150711344,0.053835832264896,0.048697793332383,0.049377391410476,0.051471961614634,0.048637033785606,0.045968833290904,0.045190317449922,0.04410867262844,0.044087115719958,0.043525806050638,0.042007604155706,0.050606584934072,0.053398732934997,0.053952951099115,0.054422119738369
"Aggregated, Table 37,ab\ab com.xlsx",1.69934462741865,1.69967167477831,1.60156010875396,1.55803903227285,1.49150537091322,1.60010341989656,1.264440878035,1.88438929133073,1.89773983802857,1.84564693021597,1.98494729718584,1.6748548596218,1.69098097645863,1.92260794765244,2.07365821295304,2.15343329274928,1.94790978343764,1.97509368132534,2.05887846252648,1.94548135142425,1.83875149104591,1.807610890386,1.7643451425568,1.76348286531544,1.74103077955968,1.68030544326036,2.02426137310151,2.1358821652646,2.16407895616778,2.18289753714286
"Natural Gas, Table 37,ab\ab com.xlsx",1.63967263014938,1.60273035020019,1.51787885540016,1.45347681560772,1.30816490885643,1.32934689373509,1.0778798327041,1.54918221512906,1.5957796463035,1.47900121605492,1.70549023631122,1.40804687327774,1.50720395061823,1.79929929653803,1.87173191763879,1.98170631189904,1.80923354715827,1.84247404115386,1.91395062408576,1.8240958794712,1.72465898166699,1.68599375592931,1.6211490682467,1.68965819785379,1.67197206607515,1.61436491447436,1.952701490806,2.07196203403078,2.0936953879673,2.10277369480369
"Light Fuel Oil, Table 37,ab\ab com.xlsx",0.005811217796754,0.006118712673902,0.006214710217696,0.006342965245025,0.005157398575715,0.003156849138475,0.003182443256738,0.0055912038936,0.006953791983166,0.005034266067282,0.004558084113984,0.004619445020888,0.002144950198219,0.002232534670137,0.002332871288327,0.005721203373329,0.003677112655872,0.003747256248384,0.003810899666827,0.003356201991308,0.000881802695955,0.001628608716227,0.000881572749059,0.001506511837237,0.000724876361153,0.000222178289369,0.000301991347717,0.000250654304123,0.000874582450046,0.000966009188216
"Heavy Fuel Oil, Table 37,ab\ab com.xlsx",0.004005954305836,0.003610070261454,0.002846825037319,0.002185805433473,0.002369808080945,0.006271313726142,0.003682290362102,0.007609669291154,0.028419202413201,0.033942620476236,0.016597817371917,0.014521136246564,0.011690456498495,0.014141320786309,0.020276831404197,0.020252012141242,0.012289938785975,0.008570419356541,0.005296166481841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Steam, Table 37,ab\ab com.xlsx",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Other, Table 37,ab\ab com.xlsx",0.03286139590293,0.053219108385191,0.042588483924068,0.064872665309779,0.145983148041569,0.229326262896837,0.12911867664116,0.256052643774041,0.17170020533322,0.226158246455587,0.170963390974854,0.162249721818295,0.123101446142619,0.104050883736487,0.127475085508285,0.09191793307077,0.074011391505137,0.070924573156077,0.084348810677413,0.069392236176133,0.067241873392056,0.074798208290536,0.098205828932598,0.028231039904455,0.024808031072735,0.023710746340923,0.020651306013726,0.010270743994692,0.015556034651315,0.024735713412586
"Electricity, Table 37,ab\ab com.xlsx",1.39247573199705,1.38579193785996,1.38920398200476,1.40821746345288,1.41776615317669,1.45642277483615,1.47677146815755,1.4198496479955,1.52019111315943,1.50796146837384,1.41523408133016,1.35681962350014,1.53623298867372,1.71274616418358,1.50265137784352,1.5783288517737,1.60398332954244,1.51891003293518,1.78031761739776,1.9956276072712,1.62841771926193,1.66903290303295,1.53183541808048,1.5052621688419,1.40968386911462,1.35321008252977,1.1742490588421,1.3484873629037,1.11456727418976,1.12425942264014
